product_id,fraud_label,listed_price,original_price,seller_rating,rating_count,item_rating,item_rating_count,review1_rating,review2_rating,price_deviation,price_ratio,abnormal_discount,review_rating_diff,seller_item_rating_gap,listed_price_scaled,original_price_scaled,price_deviation_scaled,price_ratio_scaled,seller_rating_scaled,rating_count_scaled,item_rating_scaled,item_rating_count_scaled,review1_rating_scaled,review2_rating_scaled,review_rating_diff_scaled,seller_item_rating_gap_scaled
002100,0,8.99,8.99,5.0,420.0,4.8,1284.0,5.0,5.0,0.0,1.0,0,0.0,0.20000000000000018,0.0024036918138041733,0.0016866047441782019,0.9496360814694962,0.05036391853050386,0.006032355360570333,6.273071432571151e-07,0.95,0.0038231744565460314,1.0,1.0,0.0,0.0002755200440832073
002101,0,95.0,95.0,4.9,247.0,4.6,402.0,5.0,5.0,0.0,1.0,0,0.0,0.3000000000000007,0.03691813804173355,0.03622586046959895,0.9496360814694962,0.05036391853050386,0.005895256375102825,3.689163437726368e-07,0.8999999999999999,0.001194928259606359,1.0,1.0,0.0,0.00041328006612481155
002102,0,6.99,6.99,5.0,1.0,4.2,16.0,5.0,5.0,0.0,1.0,0,0.0,0.7999999999999998,0.001601123595505618,0.0008834596279028677,0.9496360814694962,0.05036391853050386,0.006032355360570333,1.4935884363264647e-09,0.8,4.469806457380396e-05,1.0,1.0,0.0,0.001102080176332828
002103,0,61.34,61.34,4.4,1625.0,4.3,148.0,5.0,5.0,0.0,1.0,0,0.0,0.10000000000000053,0.023410914927768863,0.022708928162685077,0.9496360814694962,0.05036391853050386,0.005209761447765287,2.427081209030505e-06,0.825,0.0004380410328232787,1.0,1.0,0.0,0.00013776002204160426
002104,0,9.99,9.99,4.9,77.0,4.7,2135.0,5.0,5.0,0.0,1.0,0,0.0,0.20000000000000018,0.002804975922953451,0.002088177302315869,0.9496360814694962,0.05036391853050386,0.005895256375102825,1.1500630959713778e-07,0.925,0.00635904465336651,1.0,1.0,0.0,0.0002755200440832073
002105,0,58.99,58.99,4.9,555.0,4.6,90.0,5.0,5.0,0.0,1.0,0,0.0,0.3000000000000007,0.022467897271268057,0.021765232651061558,0.9496360814694962,0.05036391853050386,0.005895256375102825,8.289415821611879e-07,0.8999999999999999,0.0002652085164712368,1.0,1.0,0.0,0.00041328006612481155
002106,0,30.99,30.99,4.9,140.0,4.5,3873.0,5.0,5.0,0.0,1.0,0,0.0,0.40000000000000036,0.011231942215088282,0.010521201023206878,0.9496360814694962,0.05036391853050386,0.005895256375102825,2.0910238108570506e-07,0.875,0.011538060401984594,1.0,1.0,0.0,0.0005510400881664146
002107,0,14.99,15.99,5.0,1.0,4.5,2.0,4.0,5.0,6.2539086929330825,0.9374609130706691,0,1.0,0.5,0.004811396468699839,0.004497612651141871,0.9529010459592835,0.047098954040716505,0.006032355360570333,1.4935884363264647e-09,0.875,2.97987097158693e-06,0.75,1.0,0.25,0.0006888001102080177
002108,0,31.99,31.99,4.9,72.0,4.5,1794.0,5.0,5.0,0.0,1.0,0,0.0,0.40000000000000036,0.01163322632423756,0.010922773581344546,0.9496360814694962,0.05036391853050386,0.005895256375102825,1.0753836741550546e-07,0.875,0.005342908652055366,1.0,1.0,0.0,0.0005510400881664146
002109,0,49.99,49.99,4.9,263.0,4.7,3261.0,5.0,5.0,0.0,1.0,0,0.0,0.20000000000000018,0.01885634028892456,0.018151079627822555,0.9496360814694962,0.05036391853050386,0.005895256375102825,3.9281375875386023e-07,0.925,0.009714379367373393,1.0,1.0,0.0,0.0002755200440832073
002110,0,32.99,32.99,4.9,263.0,4.8,2134.0,5.0,5.0,0.0,1.0,0,0.0,0.10000000000000053,0.012034510433386839,0.011324346139482213,0.9496360814694962,0.05036391853050386,0.005895256375102825,3.9281375875386023e-07,0.95,0.006356064782394922,1.0,1.0,0.0,0.00013776002204160426
002111,0,39.99,42.99,4.9,3389.0,4.2,421.0,5.0,5.0,6.978367062107467,0.9302163293789253,0,0.0,0.7000000000000002,0.014843499197431782,0.015340071720858885,0.953279262362148,0.046720737637852096,0.005895256375102825,5.061771210710389e-06,0.8,0.0012515458080665108,1.0,1.0,0.0,0.0009643201542912249
002112,0,13.99,13.99,4.9,3389.0,4.7,101645.0,5.0,5.0,0.0,1.0,0,0.0,0.20000000000000018,0.004410112359550562,0.0036944675348665372,0.9496360814694962,0.05036391853050386,0.005895256375102825,5.061771210710389e-06,0.925,0.30288600503598195,1.0,1.0,0.0,0.0002755200440832073
002113,0,8.99,8.99,4.9,203.0,4.6,4438.0,5.0,5.0,0.0,1.0,0,0.0,0.3000000000000007,0.0024036918138041733,0.0016866047441782019,0.9496360814694962,0.05036391853050386,0.005895256375102825,3.031984525742723e-07,0.8999999999999999,0.013221687500931209,1.0,1.0,0.0,0.00041328006612481155
002114,0,57.52,435.99,5.0,637.0,4.4,3725.0,5.0,5.0,86.80703685864356,0.13192963141356454,1,0.0,0.5999999999999996,0.02187800963081862,0.17315808706896205,0.9949552421293567,0.005044757870643337,0.006032355360570333,9.51415833939958e-07,0.8500000000000001,0.011097039498189729,1.0,1.0,0.0,0.0008265601322496207
002115,0,39.99,39.99,4.9,576.0,4.7,141.0,5.0,5.0,0.0,1.0,0,0.0,0.20000000000000018,0.014843499197431782,0.014135354046445883,0.9496360814694962,0.05036391853050386,0.005895256375102825,8.603069393240437e-07,0.925,0.00041718193602217023,1.0,1.0,0.0,0.0002755200440832073
002116,0,32.99,32.99,4.9,72.0,4.6,149.0,5.0,5.0,0.0,1.0,0,0.0,0.3000000000000007,0.012034510433386839,0.011324346139482213,0.9496360814694962,0.05036391853050386,0.005895256375102825,1.0753836741550546e-07,0.8999999999999999,0.0004410209037948657,1.0,1.0,0.0,0.00041328006612481155
002117,0,29.99,39.99,4.8,28.0,4.2,255.0,5.0,5.0,25.00625156289073,0.7499374843710926,0,0.0,0.5999999999999996,0.010830658105939004,0.014135354046445883,0.9626910407572431,0.037308959242756984,0.005758157389635317,4.182047621714101e-08,0.8,0.0007568872267830803,1.0,1.0,0.0,0.0008265601322496207
002118,0,29.97,49.99,4.9,318.0,4.5,290.0,4.8822784810126585,5.0,40.048009601920384,0.5995199039807961,0,0.11772151898734151,0.40000000000000036,0.010822632423756019,0.018151079627822555,0.9705438586144817,0.029456141385518296,0.005895256375102825,4.7496112275181576e-07,0.875,0.0008611827107886229,0.9705696202531646,1.0,0.029430379746835378,0.0005510400881664146
002119,0,259.99,349.99,5.0,637.0,4.5,1168.0,4.8822784810126585,5.0,25.715020429155118,0.7428497957084488,0,0.11772151898734151,0.5,0.10312600321027288,0.13862284706912267,0.9630610661754962,0.03693893382450376,0.006032355360570333,9.51415833939958e-07,0.875,0.003477509423841948,0.9705696202531646,1.0,0.029430379746835378,0.0006888001102080177
002120,0,299.99,60.925,5.0,561.0,5.0,8.0,5.0,5.0,-392.39228559704554,4.9239228559704555,0,0.0,0.0,0.11917736757624399,0.022542275551057943,0.7447806955908144,0.25521930440918567,0.006032355360570333,8.379031127791467e-07,1.0,2.0859096801108512e-05,1.0,1.0,0.0,0.0
002121,1,69.99,69.99,2.3,61.0,3.0,3.0,4.8822784810126585,4.8291859974694225,0.0,1.0,0,0.053092483543236035,0.7000000000000002,0.02688202247191011,0.026182530790575892,0.9496360814694962,0.05036391853050386,0.002330682752947628,9.110889461591434e-08,0.5,5.95974194317386e-06,0.9705696202531646,0.9572964993673556,0.013273120885809009,0.0009643201542912249
002122,0,29.99,199.99,4.9,72.0,4.9,43.0,5.0,5.0,85.00425021251063,0.14995749787489374,1,0.0,0.0,0.010830658105939004,0.07838696334847263,0.994014065231629,0.005985934768370999,0.005895256375102825,1.0753836741550546e-07,0.9750000000000001,0.00012515458080665108,1.0,1.0,0.0,0.0
002123,0,16.99,99.99,4.9,320.0,4.9,160.0,5.0,5.0,83.00830083008302,0.1699169916991699,1,0.0,0.0,0.005613964686998394,0.038229707534705906,0.9929720442848885,0.007027955715111561,0.005895256375102825,4.779482996244687e-07,0.9750000000000001,0.0004737994844823219,1.0,1.0,0.0,0.0
002124,1,19.99,19.99,3.2,168.0,3.6,76.0,5.0,1.0,0.0,1.0,0,4.0,0.3999999999999999,0.0068178170144462275,0.00610390288369254,0.9496360814694962,0.05036391853050386,0.0035645736221551964,2.5092285730284606e-07,0.65,0.00022349032286901976,1.0,0.0,1.0,0.000551040088166414
002125,0,29.99,29.99,4.9,86.0,4.1,1130.0,5.0,5.0,0.0,1.0,0,0.0,0.8000000000000007,0.010830658105939004,0.010119628465069211,0.9496360814694962,0.05036391853050386,0.005895256375102825,1.2844860552407597e-07,0.7749999999999999,0.0033642743269216443,1.0,1.0,0.0,0.0011020801763328293
002126,0,59.99,69.99,4.9,5.0,4.2,267.0,5.0,5.0,14.287755393627652,0.8571224460637235,0,0.0,0.7000000000000002,0.022869181380417335,0.026182530790575892,0.9570952588079301,0.04290474119206984,0.005895256375102825,7.467942181632323e-09,0.8,0.0007926456784421235,1.0,1.0,0.0,0.0009643201542912249
002127,0,39.99,45.09,5.0,17.0,4.6,41.0,4.8822784810126585,5.0,11.310711909514307,0.886892880904857,0,0.11772151898734151,0.40000000000000036,0.014843499197431782,0.016183374092947986,0.955541040200427,0.04445895979957309,0.006032355360570333,2.53910034175499e-08,0.8999999999999999,0.00011919483886347721,0.9705696202531646,1.0,0.029430379746835378,0.0005510400881664146
002128,0,69.99,69.99,4.6,40.0,4.0,45.0,5.0,5.0,0.0,1.0,0,0.0,0.5999999999999996,0.02688202247191011,0.026182530790575892,0.9496360814694962,0.05036391853050386,0.005483959418700301,5.974353745305858e-08,0.75,0.00013111432274982493,1.0,1.0,0.0,0.0008265601322496207
002129,0,79.99,189.99,4.6,328.0,4.0,1152.0,5.0,5.0,57.89778409389969,0.42102215906100315,0,0.0,0.5999999999999996,0.03089486356340289,0.07437123776709595,0.9798626515052189,0.02013734849478109,0.005483959418700301,4.898970071150804e-07,0.75,0.0034298314882965568,1.0,1.0,0.0,0.0008265601322496207
002130,0,838.4,838.4,5.0,637.0,4.7,1160.0,5.0,5.0,0.0,1.0,0,0.0,0.2999999999999998,0.33523274478330656,0.33475490018914067,0.9496360814694962,0.05036391853050386,0.006032355360570333,9.51415833939958e-07,0.925,0.003453670456069252,1.0,1.0,0.0,0.00041328006612481035
002131,0,78.9,99.99,5.0,637.0,4.3,1316.0,4.8822784810126585,5.0,21.09210921092108,0.7890789078907892,0,0.11772151898734151,0.7000000000000002,0.03045746388443018,0.038229707534705906,0.9606475929848771,0.03935240701512285,0.006032355360570333,9.51415833939958e-07,0.825,0.0039185303276368134,0.9705696202531646,1.0,0.029430379746835378,0.0009643201542912249
002132,0,42.99,76.99,4.9,100.0,4.2,352.0,5.0,5.0,44.16157942589946,0.5583842057410053,0,0.0,0.7000000000000002,0.016047351524879617,0.02899353869753956,0.9726914210527899,0.027308578947210053,0.005895256375102825,1.4935884363264647e-07,0.8,0.0010459347110270125,1.0,1.0,0.0,0.0009643201542912249
002133,0,754.4,754.4,5.0,637.0,4.7,1160.0,5.0,5.0,0.0,1.0,0,0.0,0.2999999999999998,0.30152487961476726,0.3010228053055766,0.9496360814694962,0.05036391853050386,0.006032355360570333,9.51415833939958e-07,0.925,0.003453670456069252,1.0,1.0,0.0,0.00041328006612481035
002134,0,249.99,299.99,4.8,12097.0,4.5,538.0,5.0,5.0,16.66722224074136,0.8333277775925865,0,0.0,0.2999999999999998,0.0991131621187801,0.11854421916223933,0.9583375018821266,0.04166249811787349,0.005758157389635317,1.8067939314241245e-05,0.875,0.0016001907117421815,1.0,1.0,0.0,0.00041328006612481035
002135,1,69.99,69.99,4.85914262159934,637.0,5.0,3.0,5.0,4.8291859974694225,0.0,1.0,0,0.17081400253057755,0.1408573784006597,0.02688202247191011,0.026182530790575892,0.9496360814694962,0.05036391853050386,0.0058392413238268995,9.51415833939958e-07,1.0,5.95974194317386e-06,1.0,0.9572964993673556,0.04270350063264439,0.0001940451555319737
002136,0,39.99,39.99,4.9,449.0,4.3,1165.0,5.0,5.0,0.0,1.0,0,0.0,0.6000000000000005,0.014843499197431782,0.014135354046445883,0.9496360814694962,0.05036391853050386,0.005895256375102825,6.706212079105827e-07,0.825,0.003468569810927187,1.0,1.0,0.0,0.0008265601322496219
002137,0,16.99,26.99,4.8,185.0,4.4,57.0,5.0,5.0,37.05075954057058,0.6294924045942941,0,0.0,0.39999999999999947,0.005613964686998394,0.008914910790656209,0.9689790908032123,0.03102090919678777,0.005758157389635317,2.7631386072039595e-07,0.8500000000000001,0.0001668727744088681,1.0,1.0,0.0,0.0005510400881664134
002138,0,39.99,39.99,4.9,207.0,3.9,376.0,5.0,5.0,0.0,1.0,0,0.0,1.0000000000000004,0.014843499197431782,0.014135354046445883,0.9496360814694962,0.05036391853050386,0.005895256375102825,3.091728063195782e-07,0.725,0.0011174516143450989,1.0,1.0,0.0,0.001377600220416036
002139,1,189.99,189.99,2.4,26.0,4.0,1.0,4.0,1.0,0.0,1.0,0,3.0,1.6,0.07503611556982344,0.07437123776709595,0.9496360814694962,0.05036391853050386,0.0024677817384151355,3.883329934448808e-08,0.75,0.0,0.75,0.0,0.75,0.002204160352665657
002140,0,49.0,79.99,4.9,477.0,4.3,1470.0,4.8822784810126585,5.0,38.74234279284911,0.612576572071509,0,0.11772151898734151,0.6000000000000005,0.018459069020866775,0.030198256371952562,0.9698622119873206,0.030137788012679457,0.005895256375102825,7.124416841277236e-07,0.825,0.004377430457261201,0.9705696202531646,1.0,0.029430379746835378,0.0008265601322496219
002141,0,109.0,149.99,5.0,637.0,4.0,621.0,4.8822784810126585,5.0,27.328488565904397,0.726715114340956,0,0.11772151898734151,1.0,0.04253611556982344,0.05830833544158927,0.9639034059713814,0.03609659402861859,0.006032355360570333,9.51415833939958e-07,0.75,0.0018475200023838967,0.9705696202531646,1.0,0.029430379746835378,0.0013776002204160353
002142,0,29.99,34.99,4.0,22.0,4.2,114.0,4.8822784810126585,4.0,14.289797084881403,0.8571020291511859,0,0.8822784810126585,0.20000000000000018,0.010830658105939004,0.012127491255757548,0.9570963247092361,0.042903675290763964,0.004661365505895256,3.285894559918222e-08,0.8,0.0003367254197893231,0.9705696202531646,0.75,0.22056962025316462,0.0002755200440832073
002143,0,43.49,49.99,4.8,248756.0,4.0,2159.0,4.8822784810126585,5.0,13.002600520104021,0.8699739947989598,0,0.11772151898734151,0.7999999999999998,0.016247993579454254,0.018151079627822555,0.9564243208022838,0.043575679197716335,0.005758157389635317,0.00037153908506682603,0.75,0.0064305615566845956,0.9705696202531646,1.0,0.029430379746835378,0.001102080176332828
002144,1,46.79,49.49,5.0,2.0,4.3,44.0,5.0,5.0,5.45564760557689,0.9454435239442311,0,0.0,0.7000000000000002,0.01757223113964687,0.01795029334875372,0.9524842995320864,0.04751570046791365,0.006032355360570333,2.9871768726529295e-09,0.825,0.000128134451778238,1.0,1.0,0.0,0.0009643201542912249
002145,0,101.96,119.95,4.9,351.0,4.0,985.0,5.0,5.0,14.997915798249279,0.8500208420175073,0,0.0,0.9000000000000004,0.039711075441412516,0.046245095795133744,0.9574660107035827,0.042533989296417336,0.005895256375102825,5.242495411505891e-07,0.75,0.0029321930360415396,1.0,1.0,0.0,0.0012398401983744322
002147,0,29.99,35.99,4.7,546.0,4.9,92.0,5.0,5.0,16.671297582661857,0.8332870241733814,0,0.0,0.20000000000000018,0.010830658105939004,0.012529063813895215,0.9583396294870066,0.04166037051299348,0.00562105840416781,8.154992862342497e-07,0.9750000000000001,0.00027116825841441065,1.0,1.0,0.0,0.0002755200440832073
002148,0,25.99,29.99,5.0,39.0,4.0,15.0,5.0,5.0,13.337779259753251,0.8666222074024675,0,0.0,1.0,0.009225521669341893,0.010119628465069211,0.9565993068368452,0.04340069316315478,0.006032355360570333,5.8249949016732126e-08,0.75,4.1718193602217024e-05,1.0,1.0,0.0,0.0013776002204160353
002149,1,129.99,129.99,4.9,16.0,3.6,36.0,4.8822784810126585,1.0,0.0,1.0,0,3.8822784810126585,1.3000000000000003,0.050959069020866776,0.05027688427883592,0.9496360814694962,0.05036391853050386,0.005895256375102825,2.3897414981223436e-08,0.65,0.00010429548400554256,0.9705696202531646,0.0,0.9705696202531646,0.0017908802865408463
002150,1,15.99,15.99,3.7,2030.0,3.6,38.0,5.0,1.0,0.0,1.0,0,4.0,0.10000000000000009,0.005212680577849117,0.004497612651141871,0.9496360814694962,0.05036391853050386,0.004250068549492734,3.0319845257427234e-06,0.65,0.00011025522594871642,1.0,0.0,1.0,0.00013776002204160366
002151,0,55.0,55.0,5.0,637.0,3.6,38.0,5.0,4.0,0.0,1.0,0,1.0,1.4,0.02086677367576244,0.020162958144092264,0.9496360814694962,0.05036391853050386,0.006032355360570333,9.51415833939958e-07,0.65,0.00011025522594871642,1.0,0.75,0.25,0.0019286403085824492
002152,0,51.0,51.0,5.0,637.0,3.6,39.0,5.0,4.0,0.0,1.0,0,1.0,1.4,0.019261637239165328,0.018556667911541598,0.9496360814694962,0.05036391853050386,0.006032355360570333,9.51415833939958e-07,0.65,0.00011323509692030335,1.0,0.75,0.25,0.0019286403085824492
002153,1,65.99,109.99,4.8,10.0,3.6,39.0,5.0,4.0,40.00363669424493,0.5999636330575506,0,1.0,1.1999999999999997,0.025276886035313,0.04224543311608257,0.9705206929472195,0.02947930705278054,0.005758157389635317,1.4935884363264646e-08,0.65,0.00011323509692030335,1.0,0.75,0.25,0.001653120264499242
002154,1,11.99,11.99,3.7,2030.0,3.7,14.0,5.0,5.0,0.0,1.0,0,0.0,0.0,0.0036075441412520065,0.0028913224185912034,0.9496360814694962,0.05036391853050386,0.004250068549492734,3.0319845257427234e-06,0.675,3.873832263063009e-05,1.0,1.0,0.0,0.0
002155,1,249.99,249.99,2.6,61.0,3.6,40.0,5.0,1.0,0.0,1.0,0,4.0,1.0,0.0991131621187801,0.09846559125535598,0.9496360814694962,0.05036391853050386,0.002741979709350151,9.110889461591434e-08,0.65,0.00011621496789189027,1.0,0.0,1.0,0.0013776002204160353
002156,1,49.99,49.99,4.9,528.0,3.6,40.0,5.0,2.0,0.0,1.0,0,3.0,1.3000000000000003,0.01885634028892456,0.018151079627822555,0.9496360814694962,0.05036391853050386,0.005895256375102825,7.886146943803734e-07,0.65,0.00011621496789189027,1.0,0.25,0.75,0.0017908802865408463
002157,1,54.99,54.99,46.0,10.0,3.6,40.0,3.0,1.0,0.0,1.0,0,2.0,42.4,0.020862760834670948,0.02015894241851089,0.9496360814694962,0.05036391853050386,0.062242939402248426,1.4935884363264646e-08,0.65,0.00011621496789189027,0.5,0.0,0.5,0.058410249345639896
002158,1,49.99,49.99,2.6,61.0,2.8,174.0,1.0,5.0,0.0,1.0,0,4.0,0.19999999999999973,0.01885634028892456,0.018151079627822555,0.9496360814694962,0.05036391853050386,0.002741979709350151,9.110889461591434e-08,0.44999999999999996,0.000515517678084539,0.0,1.0,1.0,0.0002755200440832067
002159,1,179.99,179.99,2.6,61.0,3.8,61.0,5.0,3.0,0.0,1.0,0,2.0,1.1999999999999997,0.07102327447833066,0.07035551218571928,0.9496360814694962,0.05036391853050386,0.002741979709350151,9.110889461591434e-08,0.7,0.00017879225829521583,1.0,0.5,0.5,0.001653120264499242
002160,1,59.99,59.99,2.6,61.0,3.8,232.0,5.0,5.0,0.0,1.0,0,0.0,1.1999999999999997,0.022869181380417335,0.022166805209199225,0.9496360814694962,0.05036391853050386,0.002741979709350151,9.110889461591434e-08,0.7,0.0006883501944365809,1.0,1.0,0.0,0.001653120264499242
002161,1,69.99,69.99,26.0,61.0,2.7,22.0,2.0,1.0,0.0,1.0,0,1.0,23.3,0.02688202247191011,0.026182530790575892,0.9496360814694962,0.05036391853050386,0.03482314230874691,9.110889461591434e-08,0.42500000000000004,6.257729040332554e-05,0.25,0.0,0.25,0.03209808513569362
002162,0,54.0,54.0,5.0,637.0,3.6,41.0,5.0,3.0,0.0,1.0,0,2.0,1.4,0.020465489566613163,0.019761385585954597,0.9496360814694962,0.05036391853050386,0.006032355360570333,9.51415833939958e-07,0.65,0.00011919483886347721,1.0,0.5,0.5,0.0019286403085824492
002163,0,57.99,57.99,4.8,4541.0,3.6,43.0,5.0,2.0,0.0,1.0,0,3.0,1.1999999999999997,0.022066613162118782,0.02136366009292389,0.9496360814694962,0.05036391853050386,0.005758157389635317,6.782385089358476e-06,0.65,0.00012515458080665108,1.0,0.25,0.75,0.001653120264499242
002164,0,23.99,23.99,4.9,194.0,3.6,43.0,5.0,3.0,0.0,1.0,0,2.0,1.3000000000000003,0.008422953451043338,0.007710193116243208,0.9496360814694962,0.05036391853050386,0.005895256375102825,2.8975615664733413e-07,0.65,0.00012515458080665108,1.0,0.5,0.5,0.0017908802865408463
002165,1,29.99,39.99,5.0,1.0,3.6,43.0,5.0,3.0,25.00625156289073,0.7499374843710926,0,2.0,1.4,0.010830658105939004,0.014135354046445883,0.9626910407572431,0.037308959242756984,0.006032355360570333,1.4935884363264647e-09,0.65,0.00012515458080665108,1.0,0.5,0.5,0.0019286403085824492
002166,0,560.99,560.99,4.8,115110.0,4.1,4.0,5.0,5.0,0.0,1.0,0,0.0,0.7000000000000002,0.22391252006420545,0.22335465683617045,0.9496360814694962,0.05036391853050386,0.005758157389635317,0.00017192696490553935,0.7749999999999999,8.939612914760791e-06,1.0,1.0,0.0,0.0009643201542912249
002167,0,44.99,44.99,4.6,31.0,3.7,15.0,4.0,5.0,0.0,1.0,0,1.0,0.8999999999999995,0.01684991974317817,0.016143216837134218,0.9496360814694962,0.05036391853050386,0.005483959418700301,4.6301241526120406e-08,0.675,4.1718193602217024e-05,0.75,1.0,0.25,0.0012398401983744311
002168,1,43.99,43.99,4.5,2.0,3.7,15.0,4.8822784810126585,5.0,0.0,1.0,0,0.11772151898734151,0.7999999999999998,0.01644863563402889,0.01574164427899655,0.9496360814694962,0.05036391853050386,0.005346860433232794,2.9871768726529295e-09,0.675,4.1718193602217024e-05,0.9705696202531646,1.0,0.029430379746835378,0.001102080176332828
002169,1,39.99,39.99,3.8,417.0,3.7,15.0,5.0,4.0,0.0,1.0,0,1.0,0.09999999999999964,0.014843499197431782,0.014135354046445883,0.9496360814694962,0.05036391853050386,0.004387167534960241,6.228263779481358e-07,0.675,4.1718193602217024e-05,1.0,0.75,0.25,0.00013776002204160304
002170,1,129.99,129.99,2.3,10.0,3.3,67.0,4.8822784810126585,5.0,0.0,1.0,0,0.11772151898734151,1.0,0.050959069020866776,0.05027688427883592,0.9496360814694962,0.05036391853050386,0.002330682752947628,1.4935884363264646e-08,0.575,0.0001966714841247374,0.9705696202531646,1.0,0.029430379746835378,0.0013776002204160353
002171,1,29.99,29.99,2.9,23.0,3.3,53.0,5.0,1.0,0.0,1.0,0,4.0,0.3999999999999999,0.010830658105939004,0.010119628465069211,0.9496360814694962,0.05036391853050386,0.0031532766657526735,3.435253403550869e-08,0.575,0.00015495329052252037,1.0,0.0,1.0,0.000551040088166414
002172,0,35.99,35.99,4.8,3499.0,3.3,74.0,5.0,1.0,0.0,1.0,0,4.0,1.5,0.013238362760834671,0.012529063813895215,0.9496360814694962,0.05036391853050386,0.005758157389635317,5.2260659387063e-06,0.575,0.0002175305809258459,1.0,0.0,1.0,0.002066400330624053
002173,0,57.32,79.99,4.8,2573.0,3.3,78.0,5.0,1.0,28.34104263032879,0.7165895736967122,0,4.0,1.5,0.021797752808988765,0.030198256371952562,0.9644320278663686,0.035567972133631345,0.005758157389635317,3.843003046667994e-06,0.575,0.00022945006481219364,1.0,0.0,1.0,0.002066400330624053
002174,1,29.99,29.99,4.5,11.0,3.4,10.0,1.0,1.0,0.0,1.0,0,0.0,1.1,0.010830658105939004,0.010119628465069211,0.9496360814694962,0.05036391853050386,0.005346860433232794,1.642947279959111e-08,0.6,2.6818838744282374e-05,0.0,0.0,0.0,0.001515360242457639
002175,1,19.99,19.99,4.8,25.0,3.4,10.0,5.0,1.0,0.0,1.0,0,4.0,1.4,0.0068178170144462275,0.00610390288369254,0.9496360814694962,0.05036391853050386,0.005758157389635317,3.733971090816162e-08,0.6,2.6818838744282374e-05,1.0,0.0,1.0,0.0019286403085824492
002176,1,26.0,26.0,4.9,13.0,3.3,140.0,1.0,1.0,0.0,1.0,0,0.0,1.6000000000000005,0.009229534510433388,0.008517353958099919,0.9496360814694962,0.05036391853050386,0.005895256375102825,1.941664967224404e-08,0.575,0.0004142020650505833,0.0,0.0,0.0,0.0022041603526656572
002177,0,121.97,121.97,5.0,637.0,3.3,168.0,4.8822784810126585,1.0,0.0,1.0,0,3.8822784810126585,1.7000000000000002,0.047740770465489565,0.04705627236257183,0.9496360814694962,0.05036391853050386,0.006032355360570333,9.51415833939958e-07,0.575,0.0004976384522550174,0.9705696202531646,0.0,0.9705696202531646,0.0023419203747072604
002178,0,39.99,39.99,4.6,149.0,3.4,11.0,4.0,1.0,0.0,1.0,0,3.0,1.1999999999999997,0.014843499197431782,0.014135354046445883,0.9496360814694962,0.05036391853050386,0.005483959418700301,2.2254467701264324e-07,0.6,2.9798709715869304e-05,0.75,0.0,0.75,0.001653120264499242
002179,0,9.99,9.99,4.7,515.0,3.3,177.0,5.0,1.0,0.0,1.0,0,4.0,1.4000000000000004,0.002804975922953451,0.002088177302315869,0.9496360814694962,0.05036391853050386,0.00562105840416781,7.691980447081294e-07,0.575,0.0005244572909992997,1.0,0.0,1.0,0.0019286403085824499
002180,1,59.99,59.99,4.7,55.0,3.4,11.0,2.0,1.0,0.0,1.0,0,1.0,1.3000000000000003,0.022869181380417335,0.022166805209199225,0.9496360814694962,0.05036391853050386,0.00562105840416781,8.214736399795556e-08,0.6,2.9798709715869304e-05,0.25,0.0,0.25,0.0017908802865408463
002181,0,29.99,29.99,4.9,59.0,3.8,252.0,5.0,4.0,0.0,1.0,0,1.0,1.1000000000000005,0.010830658105939004,0.010119628465069211,0.9496360814694962,0.05036391853050386,0.005895256375102825,8.812171774326141e-08,0.7,0.0007479476138683195,1.0,0.75,0.25,0.0015153602424576396
002182,1,34.88,34.88,4.8,58.0,3.8,263.0,5.0,5.0,0.0,1.0,0,0.0,1.0,0.012792937399678973,0.012083318274362405,0.9496360814694962,0.05036391853050386,0.005758157389635317,8.662812930693495e-08,0.7,0.0007807261945557757,1.0,1.0,0.0,0.0013776002204160353
002183,1,39.9,39.0,2.3,5.0,4.0,6642.0,4.8822784810126585,5.0,-2.307692307692304,1.023076923076923,0,0.11772151898734151,1.7000000000000002,0.014807383627608346,0.013737797213889591,0.9484313095727646,0.051568690427235386,0.002330682752947628,7.467942181632323e-09,0.75,0.019789323122308803,0.9705696202531646,1.0,0.029430379746835378,0.0023419203747072604
002184,0,37.99,48.99,4.9,667.0,3.8,288.0,5.0,5.0,22.453561951418656,0.7754643804858135,0,0.0,1.1000000000000005,0.014040930979133228,0.017749507069684888,0.9613583636517516,0.03864163634824836,0.005895256375102825,9.962234870297519e-07,0.7,0.000855222968845449,1.0,1.0,0.0,0.0015153602424576396
002185,0,69.99,69.99,4.8,295.0,3.8,291.0,5.0,5.0,0.0,1.0,0,0.0,1.0,0.02688202247191011,0.026182530790575892,0.9496360814694962,0.05036391853050386,0.005758157389635317,4.406085887163071e-07,0.7,0.0008641625817602098,1.0,1.0,0.0,0.0013776002204160353
002186,0,25.99,29.99,5.0,15.0,4.0,15.0,5.0,5.0,13.337779259753251,0.8666222074024675,0,0.0,1.0,0.009225521669341893,0.010119628465069211,0.9565993068368452,0.04340069316315478,0.006032355360570333,2.240382654489697e-08,0.75,4.1718193602217024e-05,1.0,1.0,0.0,0.0013776002204160353
